"","Diet","Location_Timepoint","Molecule","1","10","11","12","2","3","4","5","6","7","8","9","baseline_cheakpeas puree"
"540",0,"Gastric_60","Valine",0.005346301,0.006140494,NA,NA,0.002376582,0.002487076,0.001528778,0.008442583,0.00225843,0.004562985,0.004361202,0.008012311,NA
"541",0,"Ileal_0","Acetate",1.679407431,0.45542618,NA,NA,0.065322393,4.040987987,1.36750051,0.150387741,1.450480463,0.847638382,0.297177624,0.457468058,NA
"542",0,"Ileal_0","Alanine",0.434874016,0.079810678,NA,NA,0.004660352,0.382974871,0.200441503,1.15206909812199e-05,0.098995029,0.102174781,0.121596224,0.084875766,NA
"543",0,"Ileal_0","alpha.Glucose_alpha.Maltose_5.24d",0.476282,0.309946056,NA,NA,0.000451662,0.00768557,0.014868,0.00628156,0.0126726,0.311689,0.0304445,0.331932419,NA
"544",0,"Ileal_0","Asparagine",5.71456825710729e-05,0.007156483,NA,NA,0.001184303,0.003836448,0.002496726,0.001807445,5.54011793581359e-05,0.001418608,0.004615361,0.006558782,NA
"545",0,"Ileal_0","Aspartate",0.049526364,0.022570392,NA,NA,0.001304886,0.019174583,0.010737874,0.001230678,0.029831955,0.003974272,0.097586469,0.022332865,NA
"546",0,"Ileal_0","beta.Glucose_3.25dd",0.762023,0.288715422,NA,NA,0.00462128,0.116668,0.0166903,0.011166,0.0781026,0.451969,0.0396395,0.266645042,NA
"547",0,"Ileal_0","beta.Maltose_3.29dd",0.19847,0.186550914,NA,NA,0.00522703,0.248982,0.0449688,0.0180099,0.0729961,0.120175,0.0999392,0.215386362,NA
"548",0,"Ileal_0","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",0,"Ileal_0","Ciceritol_new..gastric.mean.eretic.correction.",0.004789078,0.06400388,NA,NA,0.01132185,0.038607978,0.027819579,0.018379235,0.059131426,0.023116926,0,0.072115317,NA
"550",0,"Ileal_0","Formate",0.241739091,0.126208396,NA,NA,0.102865118,0.005561272,0.164234618,0.143263815,0.107478041,0.095065809,0.108579715,0.204256834,NA
"551",0,"Ileal_0","Fumarate",0.012203063,0.003511671,NA,NA,0.001230262,0.010847423,0.018459384,2.04173693461909e-05,0.009298234,0.002216197,0.010195551,0.003391421,NA
"552",0,"Ileal_0","GCA",0.169,0.288961532,NA,NA,0.00574,0.59,0.184,0.213,0.199,0.152,0.00206,0.156744736,NA
"553",0,"Ileal_0","GCDCA",0.0694,0.150822656,NA,NA,0.00278,0.16,0.107,0.0594,0.0637,0.112,0.0127,0.052770072,NA
"554",0,"Ileal_0","GDCA",0.119,0.033253356,NA,NA,0.00796,0,0,0,0,0.0146,0.114,0.070269815,NA
"555",0,"Ileal_0","Glutamine",0.275442244,0.031338202,NA,NA,0.00396287,0.088228873,0.019860295,5.36884143167369e-05,0.004572822,0.078447689,0.046696693,0.026623282,NA
"556",0,"Ileal_0","Histidine",0.118232244,0.025803719,NA,NA,2.81981342073578e-05,0.046813943,0.037514756,0.000685543,0.032839764,0.027649907,0.019118073,0.029703772,NA
"557",0,"Ileal_0","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",0,"Ileal_0","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",0,"Ileal_0","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",0,"Ileal_0","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",0,"Ileal_0","Methionine",0.140298646,0.02064794,NA,NA,0.001710577,0.116043405,0.053365773,0.000240022,0.015128826,0.023813873,0.012580203,0.018823538,NA
"562",0,"Ileal_0","n.Butyrate",0.029148095,0.066005268,NA,NA,0.110714502,0.338864315,0.007272064,0.306732625,0.151197332,0.02255266,0.021831088,0.051605633,NA
"563",0,"Ileal_0","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",0,"Ileal_0","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",0,"Ileal_0","Phenylalanine",0.316328059,0.080142151,NA,NA,0.005419031,0.264867411,0.158211806,0.009955121,0.071341059,0.098510974,0.075277453,0.066314457,NA
"566",0,"Ileal_0","Propionate",0.133158097,0.045441412,NA,NA,0.019229323,0.584607154,0.03752098,0.04931099,0.032465064,0.080052126,0.022608697,0.036108263,NA
"567",0,"Ileal_0","SR",0.002869084,0.056931993,NA,NA,0.027599936,0.00947165,0.002468247,0.015594191,0.029498254,0.061822225,0.002919097,0.059921672,NA
"568",0,"Ileal_0","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.017680237,0.043179162,NA,NA,0,0.104493631,0.010932036,0.009551059,0.032965746,0,0,0.048808932,NA
"569",0,"Ileal_0","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",0,"Ileal_0","TCA",0.0266,0.115476987,NA,NA,0.00212,0.0201,0.0589,0.069,0.0667,0.0425,0.0236,0.053124459,NA
"571",0,"Ileal_0","TCDCA",0.0162,0.064596955,NA,NA,0.00167,0,0.062,0.0224,0.0526,0.0364,0.0257,0.024783891,NA
"572",0,"Ileal_0","TDCA",0.0179,0.02430672,NA,NA,0.0021,0.0215,0.0211,0.026,0.147,0.0123,0,0.023012455,NA
"573",0,"Ileal_0","Trigonelline",0.002975181,0.003995599,NA,NA,9.42075055188637e-06,0.001925529,0.002234477,0.000970078,0.006297994,0.002058302,0.004736854,0.004322814,NA
"574",0,"Ileal_0","Tryptophan",0.058654711,0.019778516,NA,NA,0.005406726,0.07605135,0.040783408,0.001937574,0.025181703,0.023988561,0.018792212,0.018935367,NA
"575",0,"Ileal_0","Tyrosine",0.142213448,0.046578986,NA,NA,0.004109292,0.109598525,0.069438919,3.09542708515204e-05,0.053576371,0.030176642,0.066013109,0.048054129,NA
"576",0,"Ileal_0","Valine",0.345113558,0.092280528,NA,NA,0.006070506,0.341701737,0.19754103,0.025809593,0.115928154,0.11743401,0.135724823,0.090942215,NA
"577",0,"Ileal_120","Acetate",0.131487958,0.115738365,NA,NA,0.052554491,0.016626855,0.07788894,0.111048396,0.081512277,0.062946261,0.10624927,0.111244525,NA
"578",0,"Ileal_120","Alanine",0.09506569,0.064782814,NA,NA,0.025421937,0.031996989,0.072119914,0.057113691,0.127997394,0.049281465,0.147734336,0.06646967,NA
"579",0,"Ileal_120","alpha.Glucose_alpha.Maltose_5.24d",0.0728469,0.32933499,NA,NA,0.0246041,0.0186228,0.15853,0.0954514,0.0498221,0.0084379,0.0907306,0.316980216,NA
"580",0,"Ileal_120","Asparagine",0.036403505,0.0208248,NA,NA,0.003455608,0.00814135,0.032955812,0.021154043,0.051816662,0.02012794,0.052445817,0.024916852,NA
"581",0,"Ileal_120","Aspartate",0.057289278,0.037118813,NA,NA,0.010860686,0.078099677,0.058772564,0.036941984,0.143189474,0.026506229,0.081077323,0.041951261,NA
"582",0,"Ileal_120","beta.Glucose_3.25dd",0.132757,0.359784273,NA,NA,0.0338612,0.0267654,0.225497,0.143855,0.0973826,0.0145131,0.139426,0.347152354,NA
"583",0,"Ileal_120","beta.Maltose_3.29dd",0.0763957,0.230863397,NA,NA,0.0477486,0.0753462,0.116445,0.111303,0.111032,0.0285976,0.275488,0.353674932,NA
"584",0,"Ileal_120","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",0,"Ileal_120","Ciceritol_new..gastric.mean.eretic.correction.",0.467863279,0.394614936,NA,NA,0.414664678,0.724248014,0.570599203,1.396605567,0.502172628,0.301450595,3.539974565,0.458080115,NA
"586",0,"Ileal_120","Formate",0.295823972,0.12523144,NA,NA,0.109996148,0.009915439,0.166627022,0.156635053,0.119323124,0.082707368,0.151403052,0.164180874,NA
"587",0,"Ileal_120","Fumarate",0.0045175,0.00262988,NA,NA,0.001423128,0.000406314,0.001558971,0.001456571,0.004230425,0.002589163,0.002758994,0.002766472,NA
"588",0,"Ileal_120","GCA",0.113,0.213584355,NA,NA,0.237,0.164,0.21,1.62,0.0335,0.0522,0.054,0.170620877,NA
"589",0,"Ileal_120","GCDCA",0.0407,0.100720927,NA,NA,0.0495,0.0464,0.0987,0.362,0.00842,0.0106,0.011,0.033120208,NA
"590",0,"Ileal_120","GDCA",0.0935,0.032030267,NA,NA,0.194,0.000941,0.0088,0.171,0.00721,0.00443,0.0247,0.12491239,NA
"591",0,"Ileal_120","Glutamine",0.02995338,0.027280038,NA,NA,0.005698585,0.010330047,0.021040187,0.01262639,0.040118366,0.017520869,0.040082218,0.020593025,NA
"592",0,"Ileal_120","Histidine",0.005795961,0.024198469,NA,NA,0.014836743,0.013017569,0.034314736,0.032037314,1.25676023935855e-05,0.01091725,0.076943343,0.029211117,NA
"593",0,"Ileal_120","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",0,"Ileal_120","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",0,"Ileal_120","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",0,"Ileal_120","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",0,"Ileal_120","Methionine",0.015378323,0.017017156,NA,NA,0.004194423,0.011714833,0.013162314,0.006789167,0.023912624,0.007352837,0.013738907,0.01571152,NA
"598",0,"Ileal_120","n.Butyrate",0.047155305,0.059868776,NA,NA,0.008855403,0.065669052,0.027544779,1.90311894558369e-05,0.102016874,0.018063977,0.080386729,0.022649549,NA
"599",0,"Ileal_120","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",0,"Ileal_120","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",0,"Ileal_120","Phenylalanine",0.093096204,0.073211151,NA,NA,0.021305109,0.042669262,0.084257766,0.097837151,0.089858895,0.03100907,0.120454588,0.081743118,NA
"602",0,"Ileal_120","Propionate",0.02971696,0.023532965,NA,NA,0.007800027,0.002175341,0.012227303,0.004764001,0.012160593,0.008483718,0.012181282,0.012412324,NA
"603",0,"Ileal_120","SR",0.288621451,0.290031592,NA,NA,0.295988187,0.518853054,0.389665387,0.960851485,0.432506267,0.215587644,2.433311148,0.306131612,NA
"604",0,"Ileal_120","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.077260396,0.206898115,NA,NA,0.074832608,0.155304264,0.165883672,0.341964821,0.182680457,0.061887133,0.623692002,0.19732854,NA
"605",0,"Ileal_120","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",0,"Ileal_120","TCA",0.0444,0.09474951,NA,NA,0.0321,0.0216,0.0634,0.489,0.0161,0.00815,0.021,0.051443601,NA
"607",0,"Ileal_120","TCDCA",0.0258,0.036324489,NA,NA,0.0115,0.0146,0.0724,0.171,0.00587,0.00377,0.00798,0.018914088,NA
"608",0,"Ileal_120","TDCA",0.0417,0.016626259,NA,NA,0.0247,0.00834,0.0141,0.0488,0.00155,0.00136,0.00525,0.021576676,NA
"609",0,"Ileal_120","Trigonelline",0.010705499,0.008975501,NA,NA,0.002281075,0.006610326,0.013564274,0.011421699,0.007051732,0.003608002,0.017777346,0.010022554,NA
"610",0,"Ileal_120","Tryptophan",0.016412913,0.013751754,NA,NA,0.005560186,0.003860012,0.012778928,0.017308992,6.03411734218564e-05,0.012126689,0.021098715,0.017950052,NA
"611",0,"Ileal_120","Tyrosine",0.053070229,0.048389946,NA,NA,0.019400565,0.023265739,0.050140487,0.057758348,0.062973708,0.026607522,0.093111213,0.054326741,NA
"612",0,"Ileal_120","Valine",0.093769671,0.075383557,NA,NA,0.0510894,0.052193405,0.074036454,0.083279181,0.131940845,0.0555719,0.164888248,0.086585123,NA
"613",0,"Ileal_240","Acetate",0.037097373,0.120938509,NA,NA,0.010830706,0.049682203,0.072778214,0.063098243,0.081057681,0.145158196,0.07812919,0.108604211,NA
"614",0,"Ileal_240","Alanine",0.00822577,0.078917546,NA,NA,8.37758040957278e-06,0.192048226,0.021194778,1.32017048007601e-05,0.109662871,0.139274793,0.062731133,0.093117776,NA
"615",0,"Ileal_240","alpha.Glucose_alpha.Maltose_5.24d",0.00189539,0.272002372,NA,NA,0.000641944,0.0573468,0.0107925,0.0269699,0.0633922,0.0151951,0.0588541,0.189068591,NA
"616",0,"Ileal_240","Asparagine",4.02123859659494e-05,0.015540286,NA,NA,4.02123859659494e-05,0.083028825,0.010537914,0.006946411,0.05412364,0.033925179,0.036754873,0.021810063,NA
"617",0,"Ileal_240","Aspartate",0.005526035,0.041334139,NA,NA,4.27256600888212e-05,0.149414181,0.015744724,0.005835764,0.165992687,0.050448813,0.191839364,0.040620849,NA
"618",0,"Ileal_240","beta.Glucose_3.25dd",0.00909014,0.2565381,NA,NA,0,0.0806153,0.00869382,0.0215342,0.0982152,0.0389734,0.101826,0.216156803,NA
"619",0,"Ileal_240","beta.Maltose_3.29dd",0.00391061,0.126624405,NA,NA,0,0.1272,0.0233174,0.0242638,0.069886,0.0662272,0.0583349,0.164452156,NA
"620",0,"Ileal_240","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",0,"Ileal_240","Ciceritol_new..gastric.mean.eretic.correction.",0,0.230068294,NA,NA,0,2.049473741,0.027063414,0.222229364,0.278659836,0.762023559,0.398978419,0.300703399,NA
"622",0,"Ileal_240","Formate",0.18712689,0.111488312,NA,NA,0.091657149,0.013166434,0.176529182,0.13710987,0.12249469,0.104690895,0.10221116,0.182841679,NA
"623",0,"Ileal_240","Fumarate",0.001296788,0.002699754,NA,NA,0.000828198,0.001485912,1.49834906866355e-05,0.001744629,0.004329312,0.006401191,0.001621428,0.002687697,NA
"624",0,"Ileal_240","GCA",0.0084,0.227465178,NA,NA,0.00402,0.00241,0.276,0.733,0.234,0.0633,0.184,0.171689734,NA
"625",0,"Ileal_240","GCDCA",0.00429,0.107591716,NA,NA,0.00116,0.00717,0.204,0.0545,0.0568,0.0157,0.0348,0.05338228,NA
"626",0,"Ileal_240","GDCA",0.00798,0.030019404,NA,NA,0.000264,0.00888,0.0312,0.0444,0.0164,0.00207,0.0383,0.190468164,NA
"627",0,"Ileal_240","Glutamine",0.003458268,0.030416479,NA,NA,4.86627978492128e-05,0.069223435,0.002392665,0.003337216,0.027098641,0.032901695,0.023995804,0.03236695,NA
"628",0,"Ileal_240","Histidine",2.33464318685884e-05,0.02615168,NA,NA,0.000932531,0.04374539,0.00769619,0.011112531,0.034458375,0.015155056,0.044353368,0.037898574,NA
"629",0,"Ileal_240","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",0,"Ileal_240","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",0,"Ileal_240","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0,"Ileal_240","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",0,"Ileal_240","Methionine",0.002004138,0.019910181,NA,NA,0.001023574,0.04401447,0.002827131,0.001602373,0.013618375,0.024797627,0.017943913,0.02019862,NA
"634",0,"Ileal_240","n.Butyrate",0.007282262,0.054587942,NA,NA,0.003788806,0.16596949,0.006880974,0.001896624,0.088039781,0.078755384,0.076918926,0.021390961,NA
"635",0,"Ileal_240","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",0,"Ileal_240","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",0,"Ileal_240","Phenylalanine",0.007409042,0.095536734,NA,NA,0.000104856,0.148503202,0.036549193,0.032951932,0.105182298,0.113336693,0.074848251,0.088876009,NA
"638",0,"Ileal_240","Propionate",0.012961967,0.021167738,NA,NA,8.931832805171e-06,0.0025613,0.016120826,0.012977026,0.009670358,0.008458123,0.009265035,0.013000309,NA
"639",0,"Ileal_240","SR",0.013571363,0.16515206,NA,NA,0.007744764,1.385930399,0.023682668,0.150482947,0.188649072,0.589546955,0.299203042,0.183826417,NA
"640",0,"Ileal_240","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.003173811,0.174979812,NA,NA,0,0.260140885,0.009166054,0.050088815,0.079642967,0.196508406,0.078368701,0.186713278,NA
"641",0,"Ileal_240","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",0,"Ileal_240","TCA",0.00132,0.123030952,NA,NA,0,0.112,0.0842,0.217,0.117,0.0102,0.0513,0.076536489,NA
"643",0,"Ileal_240","TCDCA",0.00276,0.044122006,NA,NA,0.00298,0.0225,0.0923,0.126,0.0453,0.00479,0.0183,0.030219653,NA
"644",0,"Ileal_240","TDCA",0.00404,0.017730354,NA,NA,0.00105,0.00438,0.0181,0.0295,0.0266,0.00516,0.0188,0.021167518,NA
"645",0,"Ileal_240","Trigonelline",-0.000115217,0.008657948,NA,NA,-0.000352982,0.014570458,0.002517971,0.002930894,0.009923582,0.006751069,0.008668974,0.008850705,NA
"646",0,"Ileal_240","Tryptophan",0.004162386,0.017866973,NA,NA,8.67994108759961e-05,0.035402278,0.002917083,0.001697417,0.027766789,0.018875088,0.01459847,0.0240868,NA
"647",0,"Ileal_240","Tyrosine",0.003720508,0.059209997,NA,NA,0.000588169,0.105692049,0.016053137,0.014448645,0.071622777,0.060299608,0.047242701,0.082839839,NA
"648",0,"Ileal_240","Valine",0.006489719,0.074489466,NA,NA,0.000512254,0.204667945,0.04023057,0.054456197,0.151549144,0.133655749,0.089127793,0.084955927,NA
"649",0,"Ileal_300","Acetate",0.14094903,0.135192937,NA,NA,0.043436998,0.062896917,0.14665952,0.05018518,0.095909796,0.156076099,0.1014999,0.127895533,NA
"650",0,"Ileal_300","Alanine",0.199068605,0.067900392,NA,NA,0.012427552,0.205350043,0.042634156,0.015032949,0.085629761,0.028049334,0.094373491,0.078799854,NA
"651",0,"Ileal_300","alpha.Glucose_alpha.Maltose_5.24d",0.110372,0.27866268,NA,NA,0.0131643,0.0630818,0.0966198,0.068559,0.0420711,0.0626891,0.0395486,0.19991595,NA
"652",0,"Ileal_300","Asparagine",0.062590993,0.015702286,NA,NA,0.00771088,0.093718793,0.033071958,0.006361117,0.047773722,0.02278211,0.054750448,0.019870663,NA
"653",0,"Ileal_300","Aspartate",0.193465518,0.047628972,NA,NA,0.005652889,0.154917768,0.232556658,0.003443243,0.178251801,0.050329881,0.324913246,0.047564552,NA
"654",0,"Ileal_300","beta.Glucose_3.25dd",0.208241,0.275077336,NA,NA,0.0207109,0.120113,0.165326,0.107257,0.0753918,0.0628776,0.070698,0.233778468,NA
"655",0,"Ileal_300","beta.Maltose_3.29dd",0.0938211,0.128335654,NA,NA,0.0259515,0.0844531,0.0755576,0.0740809,0.0496285,0.0639576,0.0627577,0.167528918,NA
"656",0,"Ileal_300","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",0,"Ileal_300","Ciceritol_new..gastric.mean.eretic.correction.",0.234084109,0.239533369,NA,NA,0.054430255,1.055202818,0.357913102,0.149442114,0.153428957,0.18516632,0.34970213,0.296491281,NA
"658",0,"Ileal_300","Formate",0.306844233,0.119811377,NA,NA,0.103712714,0.013188333,0.239758078,0.159696131,0.129832507,0.100087192,0.126443618,0.172218166,NA
"659",0,"Ileal_300","Fumarate",0.003782582,0.003071818,NA,NA,0.000306316,0.006482588,0.001707729,0.002970769,0.003606242,0.002828721,0.005135955,0.003013344,NA
"660",0,"Ileal_300","GCA",0.152,0.240621171,NA,NA,0.0491,0.00704,0.668,0.506,0.23,0.273,0.0386,0.1900538,NA
"661",0,"Ileal_300","GCDCA",0.0629,0.102620063,NA,NA,0.0146,0.0122,0.552,0,0.0517,0.0501,0.00551,0.05340025,NA
"662",0,"Ileal_300","GDCA",0.111,0.041878665,NA,NA,0.0562,0.00501,0.075,0.0465,0.0198,0.0156,0.0181,0.173933836,NA
"663",0,"Ileal_300","Glutamine",0.076189247,0.027486368,NA,NA,0.010971584,0.081739881,0.015005638,0.015053849,0.021557267,0.009047867,0.044934717,0.031963334,NA
"664",0,"Ileal_300","Histidine",0.06645778,0.025867498,NA,NA,0.004595122,0.036128303,0.01904226,0.018077723,0.029764899,0.00013408,0.019443321,0.034500552,NA
"665",0,"Ileal_300","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0,"Ileal_300","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",0,"Ileal_300","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",0,"Ileal_300","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",0,"Ileal_300","Methionine",0.032162024,0.017900851,NA,NA,0.003689013,0.053676014,0.006820143,0.007236191,0.010769078,0.007539941,0.027156668,0.018058152,NA
"670",0,"Ileal_300","n.Butyrate",0.047785098,0.049488347,NA,NA,0.006869487,0.144047706,0.015583267,0.004054794,0.065666131,0.068512303,0.061143275,0.024949296,NA
"671",0,"Ileal_300","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",0,"Ileal_300","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",0,"Ileal_300","Phenylalanine",0.12136114,0.098261581,NA,NA,0.011426054,0.166643767,0.106711352,0.049733898,0.078745388,0.046321384,0.09321861,0.087836378,NA
"674",0,"Ileal_300","Propionate",0.018171987,0.022830885,NA,NA,0.007087585,0.00227267,0.016700222,0.008064454,0.009235282,0.006105581,0.011335037,0.012712693,NA
"675",0,"Ileal_300","SR",0.124693654,0.160789948,NA,NA,0.044185807,0.835448539,0.249390498,0.100742298,0.092929413,0.164217384,0.384236073,0.173750254,NA
"676",0,"Ileal_300","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.172943602,0.168802802,NA,NA,0.013627186,0.298187567,0.215143415,0.053893002,0.064617113,0.158416241,0.083162494,0.172796592,NA
"677",0,"Ileal_300","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",0,"Ileal_300","TCA",0.061,0.125267357,NA,NA,0.00631,0.0852,0.192,0.139,0.117,0.0684,0.00689,0.0861141,NA
"679",0,"Ileal_300","TCDCA",0.041,0.05466252,NA,NA,0.0035,0.00988,0.275,0.191,0.0492,0.0348,0.00578,0.039248797,NA
"680",0,"Ileal_300","TDCA",0.0649,0.022954503,NA,NA,0.00534,0.00646,0.0359,0.0195,0.0203,0.0203,0.00281,0.026760157,NA
"681",0,"Ileal_300","Trigonelline",0.013757143,0.009973634,NA,NA,0.001905913,0.013047496,0.026933275,0.003581693,0.007253614,0.008565696,0.012137249,0.009835192,NA
"682",0,"Ileal_300","Tryptophan",0.02719735,0.018030803,NA,NA,0.00300959,0.040032604,0.015656126,0.01114612,0.017826033,0.005723436,0.025133641,0.022812818,NA
"683",0,"Ileal_300","Tyrosine",0.089072443,0.056425765,NA,NA,0.005374168,0.104733396,0.033340977,0.025011508,0.05935571,0.023656653,0.060105151,0.084632496,NA
"684",0,"Ileal_300","Valine",0.144070495,0.075897063,NA,NA,0.015034253,0.220114539,0.037627281,0.060134004,0.111363108,0.061322221,0.113639689,0.085142796,NA
"685",0,"Ileal_360","Acetate",0.069509745,0.145934891,NA,NA,0.069913839,0.041371995,0.149468055,0.102122238,0.086409696,0.22087884,0.106646787,0.138278091,NA
"686",0,"Ileal_360","Alanine",0.047093683,0.08501552,NA,NA,0.149284393,0.234409029,0.424461227,0.024118088,0.127488768,0.038000389,0.324205935,0.095686704,NA
"687",0,"Ileal_360","alpha.Glucose_alpha.Maltose_5.24d",0.0228092,0.277871935,NA,NA,0.144531,0.0460363,0.0741282,0.0324807,0.0780163,0.0809482,0.147605,0.212443561,NA
"688",0,"Ileal_360","Asparagine",0.008938452,0.022942324,NA,NA,0.027921697,0.05392421,0.115478149,0.010514134,0.065080714,0.029095208,0.159525711,0.026204551,NA
"689",0,"Ileal_360","Aspartate",0.053892406,0.052617499,NA,NA,0.048161455,0.071624075,0.449876509,0.014007783,0.176896379,0.061977149,0.402244599,0.053320746,NA
"690",0,"Ileal_360","beta.Glucose_3.25dd",0.0275769,0.275408407,NA,NA,0.194581,0.0544863,0.261276,0.0790479,0.130184,0.0937875,0.171276,0.261027947,NA
"691",0,"Ileal_360","beta.Maltose_3.29dd",0.0290085,0.224136805,NA,NA,0.166202,0.0990566,0.466318,0.0552468,0.0524446,0.164766,0.207007,0.265719141,NA
"692",0,"Ileal_360","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",0,"Ileal_360","Ciceritol_new..gastric.mean.eretic.correction.",0.089080472,0.29858311,NA,NA,0.473458219,0.271916311,1.470727512,0.222615748,0.10559463,0.753023662,0.745125434,0.332016937,NA
"694",0,"Ileal_360","Formate",0.260858009,0.121979849,NA,NA,0.111293908,0.017995694,0.226071519,0.199795042,0.127065966,0.155159953,0.200260622,0.171219001,NA
"695",0,"Ileal_360","Fumarate",0.002287441,0.002751222,NA,NA,0.000761007,0.004420903,0.003109536,0.000910678,0.000673316,0.002508673,0.008355418,0.002776384,NA
"696",0,"Ileal_360","GCA",0.0579,0.282677464,NA,NA,0.449,0.106,1.11,1.07,0.142,0.965,0.635,0.231814096,NA
"697",0,"Ileal_360","GCDCA",0.0349,0.148850086,NA,NA,0.103,0.0494,0.825,0.273,0.0375,0.427,0.118,0.069727015,NA
"698",0,"Ileal_360","GDCA",0.0603,0.045115893,NA,NA,0.465,0.0245,0.138,0,0.0145,0.11,0.287,0.183532167,NA
"699",0,"Ileal_360","Glutamine",0.021346297,0.031959671,NA,NA,0.217040944,0.08413936,0.133124939,0.01964473,0.037773844,0.014747555,0.170749025,0.033916106,NA
"700",0,"Ileal_360","Histidine",0.016245029,0.031707034,NA,NA,0.059405653,0.06482938,0.19417856,0.021871367,0.03267571,0.024923725,0.098861191,0.044585286,NA
"701",0,"Ileal_360","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",0,"Ileal_360","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0,"Ileal_360","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",0,"Ileal_360","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",0,"Ileal_360","Methionine",0.007901101,0.020478806,NA,NA,0.028052227,0.043671724,0.104698762,0.009548637,0.017748123,0.002008141,4.88522031563829e-06,0.019939186,NA
"706",0,"Ileal_360","n.Butyrate",0.014068233,0.036913941,NA,NA,0.030222973,0.021819216,2.32605556236069e-05,1.82086781181351e-05,0.057843602,0.00393409,0.030477678,0.019269932,NA
"707",0,"Ileal_360","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",0,"Ileal_360","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0,"Ileal_360","Phenylalanine",0.033292766,0.101819192,NA,NA,0.13022807,0.139192584,0.352133422,0.060413982,0.11008251,0.080212,0.239588811,0.098467624,NA
"710",0,"Ileal_360","Propionate",0.017221071,0.022021274,NA,NA,0.00469322,0.000900542,0.006890099,0.008937528,0.010620502,0.002774186,0.006020904,0.010758114,NA
